dcode,dname,fiscalYear,userId,cropname,cropcode,areaunit,area,productionunit,production
62,Dolpa,2069/2070,96,Millet,,1,390,6,285
62,Dolpa,2070/2071,96,Millet,,1,291,6,298
62,Dolpa,2055/2056,96,Paddy,,1,410,6,440
62,Dolpa,2056/2057,96,Paddy,,1,410,6,450
62,Dolpa,2057/2058,96,Paddy,,1,190,6,228
62,Dolpa,2058/2059,96,Paddy,,1,190,6,228
62,Dolpa,2059/2060,96,Paddy,,1,190,6,228
62,Dolpa,2060/2061,96,Paddy,,1,190,6,228
62,Dolpa,2061/2062,96,Paddy,,1,260,6,446
62,Dolpa,2062/2063,96,Paddy,,1,260,6,455
62,Dolpa,2063/2064,96,Paddy,,1,270,6,472
62,Dolpa,2064/2065,96,Paddy,,1,270,6,475
62,Dolpa,2065/2066,96,Paddy,,1,270,6,567
62,Dolpa,2066/2067,96,Paddy,,1,270,6,459
62,Dolpa,2067/2068,96,Paddy,,1,276,6,605
62,Dolpa,2068/2069,96,Paddy,,1,276,6,570
62,Dolpa,2069/2070,96,Paddy,,1,276,6,590
62,Dolpa,2070/2071,96,Paddy,,1,276,6,590
62,Dolpa,2055/2056,96,Wheat,,1,220,6,311
62,Dolpa,2056/2057,96,Wheat,,1,220,6,311
62,Dolpa,2057/2058,96,Wheat,,1,210,6,473
62,Dolpa,2058/2059,96,Wheat,,1,218,6,428
62,Dolpa,2059/2060,96,Wheat,,1,218,6,428
62,Dolpa,2060/2061,96,Wheat,,1,218,6,400
62,Dolpa,2061/2062,96,Wheat,,1,218,6,300
62,Dolpa,2062/2063,96,Wheat,,1,2062,6,2250
62,Dolpa,2063/2064,96,Wheat,,1,2365,6,2750
62,Dolpa,2064/2065,96,Wheat,,1,2365,6,1088
62,Dolpa,2065/2066,96,Wheat,,1,2500,6,3025
62,Dolpa,2066/2067,96,Wheat,,1,2500,6,5700
62,Dolpa,2067/2068,96,Wheat,,1,276,6,605
62,Dolpa,2068/2069,96,Wheat,,1,2600,6,6300
62,Dolpa,2069/2070,96,Wheat,,1,2590,6,5420
62,Dolpa,2070/2071,96,Wheat,,1,2600,6,4470
63,Jumla,2055/2056,26,Barley,,1,3145,6,4000
63,Jumla,2056/2057,26,Barley,,1,3145,6,4000
63,Jumla,2057/2058,26,Barley,,1,3145,6,4000
63,Jumla,2058/2059,26,Barley,,1,3100,6,3900
63,Jumla,2059/2060,26,Barley,,1,3100,6,3900
63,Jumla,2060/2061,26,Barley,,1,3000,6,3900
63,Jumla,2061/2062,26,Barley,,1,3000,6,3500
63,Jumla,2062/2063,26,Barley,,1,3050,6,3660
63,Jumla,2063/2064,26,Barley,,1,3567,6,3920
63,Jumla,2064/2065,26,Barley,,1,3650,6,3200
63,Jumla,2065/2066,26,Barley,,1,3700,6,4500
63,Jumla,2066/2067,26,Barley,,1,4900,6,4410
63,Jumla,2067/2068,26,Barley,,1,4500,6,6750
63,Jumla,2068/2069,26,Barley,,1,3950,6,7320
63,Jumla,2069/2070,26,Barley,,1,4000,6,7400
63,Jumla,2070/2071,26,Barley,,1,3990,6,6800
63,Jumla,2055/2056,26,Buckwheat,,1,,6,
63,Jumla,2056/2057,26,Buckwheat,,1,,6,
63,Jumla,2057/2058,26,Buckwheat,,1,,6,
63,Jumla,2058/2059,26,Buckwheat,,1,,6,
63,Jumla,2059/2060,26,Buckwheat,,1,,6,
63,Jumla,2060/2061,26,Buckwheat,,1,,6,
63,Jumla,2061/2062,26,Buckwheat,,1,,6,
63,Jumla,2062/2063,26,Buckwheat,,1,,6,
63,Jumla,2063/2064,26,Buckwheat,,1,,6,
63,Jumla,2064/2065,26,Buckwheat,,1,,6,
63,Jumla,2065/2066,26,Buckwheat,,1,,6,
63,Jumla,2066/2067,26,Buckwheat,,1,930,6,651
63,Jumla,2067/2068,26,Buckwheat,,1,85,6,65
63,Jumla,2068/2069,26,Buckwheat,,1,105,6,148
63,Jumla,2069/2070,26,Buckwheat,,1,85,6,85
63,Jumla,2070/2071,26,Buckwheat,,1,85,6,85
63,Jumla,2055/2056,26,Maize,,1,4525,6,6787
63,Jumla,2056/2057,26,Maize,,1,4525,6,6825
63,Jumla,2057/2058,26,Maize,,1,4525,6,6790
63,Jumla,2058/2059,26,Maize,,1,4525,6,6790
63,Jumla,2059/2060,26,Maize,,1,4525,6,6790
63,Jumla,2060/2061,26,Maize,,1,4625,6,6900
63,Jumla,2061/2062,26,Maize,,1,4625,6,6900
63,Jumla,2062/2063,26,Maize,,1,4625,6,6850
63,Jumla,2063/2064,26,Maize,,1,4625,6,6850
63,Jumla,2064/2065,26,Maize,,1,4625,6,6850
63,Jumla,2065/2066,26,Maize,,1,4510,6,6765
63,Jumla,2066/2067,26,Maize,,1,4550,6,7280
63,Jumla,2067/2068,26,Maize,,1,4500,6,6750
63,Jumla,2068/2069,26,Maize,,1,4500,6,5400
63,Jumla,2069/2070,26,Maize,,1,4500,6,7650
63,Jumla,2070/2071,26,Maize,,1,4500,6,7200
63,Jumla,2055/2056,26,Millet,,1,3750,6,4150
63,Jumla,2056/2057,26,Millet,,1,4145,6,4145
63,Jumla,2057/2058,26,Millet,,1,3750,6,4150
63,Jumla,2058/2059,26,Millet,,1,3750,6,4150
63,Jumla,2059/2060,26,Millet,,1,3750,6,4150
63,Jumla,2060/2061,26,Millet,,1,4000,6,4400
63,Jumla,2061/2062,26,Millet,,1,4000,6,4400
63,Jumla,2062/2063,26,Millet,,1,4000,6,4400
63,Jumla,2063/2064,26,Millet,,1,4000,6,4400
63,Jumla,2064/2065,26,Millet,,1,4000,6,4400
63,Jumla,2065/2066,26,Millet,,1,3950,6,4150
63,Jumla,2066/2067,26,Millet,,1,3950,6,4345
63,Jumla,2067/2068,26,Millet,,1,3700,6,3700
63,Jumla,2068/2069,26,Millet,,1,3800,6,4560
63,Jumla,2069/2070,26,Millet,,1,3890,6,4279
63,Jumla,2070/2071,26,Millet,,1,3840,6,4379
63,Jumla,2055/2056,26,Paddy,,1,2800,6,4088
63,Jumla,2056/2057,26,Paddy,,1,2775,6,2775
63,Jumla,2057/2058,26,Paddy,,1,2800,6,4080
63,Jumla,2058/2059,26,Paddy,,1,2800,6,4080
63,Jumla,2059/2060,26,Paddy,,1,2800,6,4080
63,Jumla,2060/2061,26,Paddy,,1,2850,6,4500
63,Jumla,2061/2062,26,Paddy,,1,2850,6,3344
63,Jumla,2062/2063,26,Paddy,,1,2850,6,4844
63,Jumla,2063/2064,26,Paddy,,1,2850,6,4844
63,Jumla,2064/2065,26,Paddy,,1,2850,6,4844
63,Jumla,2065/2066,26,Paddy,,1,2964,6,5335
63,Jumla,2066/2067,26,Paddy,,1,2750,6,4920
63,Jumla,2067/2068,26,Paddy,,1,3000,6,3600
63,Jumla,2068/2069,26,Paddy,,1,2950,6,6490
63,Jumla,2069/2070,26,Paddy,,1,2950,6,6490
63,Jumla,2070/2071,26,Paddy,,1,2950,6,7375
63,Jumla,2055/2056,26,Wheat,,1,2525,6,2510
63,Jumla,2056/2057,26,Wheat,,1,2807,6,2800
63,Jumla,2057/2058,26,Wheat,,1,2807,6,2800
63,Jumla,2058/2059,26,Wheat,,1,2800,6,2800
63,Jumla,2059/2060,26,Wheat,,1,2800,6,2800
63,Jumla,2060/2061,26,Wheat,,1,2800,6,2800
63,Jumla,2061/2062,26,Wheat,,1,2800,6,2000
63,Jumla,2062/2063,26,Wheat,,1,2800,6,2918
63,Jumla,2063/2064,26,Wheat,,1,3000,6,3126
63,Jumla,2064/2065,26,Wheat,,1,2850,6,1532
63,Jumla,2065/2066,26,Wheat,,1,2500,6,3500
63,Jumla,2066/2067,26,Wheat,,1,2300,6,2530
63,Jumla,2067/2068,26,Wheat,,1,3000,6,3600
63,Jumla,2068/2069,26,Wheat,,1,2450,6,5390
63,Jumla,2069/2070,26,Wheat,,1,2453,6,4611
63,Jumla,2070/2071,26,Wheat,,1,2450,6,4930
64,Kalikot,2055/2056,21,Barley,,1,1040,6,1270
64,Kalikot,2056/2057,21,Barley,,1,1040,6,1270
64,Kalikot,2057/2058,21,Barley,,1,1040,6,1270
64,Kalikot,2058/2059,21,Barley,,1,1040,6,1270
64,Kalikot,2059/2060,21,Barley,,1,1040,6,1270
64,Kalikot,2060/2061,21,Barley,,1,1040,6,1270
64,Kalikot,2061/2062,21,Barley,,1,1040,6,1270
64,Kalikot,2062/2063,21,Barley,,1,1072,6,987
64,Kalikot,2063/2064,21,Barley,,1,1072,6,1050
64,Kalikot,2064/2065,21,Barley,,1,1072,6,750
64,Kalikot,2065/2066,21,Barley,,1,1072,6,858
64,Kalikot,2066/2067,21,Barley,,1,1028,6,720
64,Kalikot,2067/2068,21,Barley,,1,2520,6,5215
64,Kalikot,2068/2069,21,Barley,,1,1028,6,750
64,Kalikot,2069/2070,21,Barley,,1,1000,6,800
64,Kalikot,2070/2071,21,Barley,,1,1030,6,2063
64,Kalikot,2055/2056,21,Buckwheat,,1,,6,
64,Kalikot,2056/2057,21,Buckwheat,,1,,6,
64,Kalikot,2057/2058,21,Buckwheat,,1,,6,
64,Kalikot,2058/2059,21,Buckwheat,,1,,6,
64,Kalikot,2059/2060,21,Buckwheat,,1,,6,
64,Kalikot,2060/2061,21,Buckwheat,,1,,6,
64,Kalikot,2061/2062,21,Buckwheat,,1,,6,
64,Kalikot,2062/2063,21,Buckwheat,,1,,6,
64,Kalikot,2063/2064,21,Buckwheat,,1,,6,
64,Kalikot,2064/2065,21,Buckwheat,,1,,6,
64,Kalikot,2065/2066,21,Buckwheat,,1,,6,
64,Kalikot,2066/2067,21,Buckwheat,,1,,6,
64,Kalikot,2067/2068,21,Buckwheat,,1,85,6,65
64,Kalikot,2068/2069,21,Buckwheat,,1,105,6,148
64,Kalikot,2069/2070,21,Buckwheat,,1,105,6,155
64,Kalikot,2070/2071,21,Buckwheat,,1,123,6,179
64,Kalikot,2055/2056,21,Maize,,1,1730,6,2595
64,Kalikot,2056/2057,21,Maize,,1,1747,6,2620
64,Kalikot,2057/2058,21,Maize,,1,1730,6,2590
64,Kalikot,2058/2059,21,Maize,,1,1730,6,2590
64,Kalikot,2059/2060,21,Maize,,1,1730,6,2590
64,Kalikot,2060/2061,21,Maize,,1,1730,6,2590
64,Kalikot,2061/2062,21,Maize,,1,1730,6,2590
64,Kalikot,2062/2063,21,Maize,,1,1730,6,2450
64,Kalikot,2063/2064,21,Maize,,1,2250,6,2950
64,Kalikot,2064/2065,21,Maize,,1,2255,6,3834
64,Kalikot,2065/2066,21,Maize,,1,4455,6,8890
64,Kalikot,2066/2067,21,Maize,,1,5455,6,9792
64,Kalikot,2067/2068,21,Maize,,1,2520,6,5215
64,Kalikot,2068/2069,21,Maize,,1,2520,6,5215
64,Kalikot,2069/2070,21,Maize,,1,2525,6,5228
64,Kalikot,2070/2071,21,Maize,,1,2573,6,6026
64,Kalikot,2055/2056,21,Millet,,1,1150,6,1100
64,Kalikot,2056/2057,21,Millet,,1,1242,6,1243
64,Kalikot,2057/2058,21,Millet,,1,1150,6,1100
64,Kalikot,2058/2059,21,Millet,,1,1150,6,11000
64,Kalikot,2059/2060,21,Millet,,1,1150,6,1100
64,Kalikot,2060/2061,21,Millet,,1,1150,6,1100
64,Kalikot,2061/2062,21,Millet,,1,1150,6,1100
64,Kalikot,2062/2063,21,Millet,,1,1150,6,1100
64,Kalikot,2063/2064,21,Millet,,1,1252,6,1365
64,Kalikot,2064/2065,21,Millet,,1,1252,6,1260
64,Kalikot,2065/2066,21,Millet,,1,1252,6,1292
64,Kalikot,2066/2067,21,Millet,,1,1252,6,1377
64,Kalikot,2067/2068,21,Millet,,1,3700,6,3700
64,Kalikot,2068/2069,21,Millet,,1,1232,6,1291
64,Kalikot,2069/2070,21,Millet,,1,1232,6,1295
64,Kalikot,2070/2071,21,Millet,,1,1263,6,1983
64,Kalikot,2055/2056,21,Paddy,,1,2080,6,2820
64,Kalikot,2056/2057,21,Paddy,,1,2684,6,4368
64,Kalikot,2057/2058,21,Paddy,,1,2080,6,2820
64,Kalikot,2058/2059,21,Paddy,,1,2080,6,2820
64,Kalikot,2059/2060,21,Paddy,,1,2080,6,2820
64,Kalikot,2060/2061,21,Paddy,,1,2080,6,2820
64,Kalikot,2061/2062,21,Paddy,,1,2080,6,2225
64,Kalikot,2062/2063,21,Paddy,,1,2080,6,3850
64,Kalikot,2063/2064,21,Paddy,,1,2220,6,4600
64,Kalikot,2064/2065,21,Paddy,,1,2225,6,4610
64,Kalikot,2065/2066,21,Paddy,,1,3222,6,6431
64,Kalikot,2066/2067,21,Paddy,,1,3522,6,7435
64,Kalikot,2067/2068,21,Paddy,,1,3465,6,5748
64,Kalikot,2068/2069,21,Paddy,,1,3062,6,6240
64,Kalikot,2069/2070,21,Paddy,,1,2466,6,5932
64,Kalikot,2070/2071,21,Paddy,,1,2563,6,6671
64,Kalikot,2055/2056,21,Wheat,,1,5270,6,7378
64,Kalikot,2056/2057,21,Wheat,,1,5280,6,7300
64,Kalikot,2057/2058,21,Wheat,,1,5280,6,7300
64,Kalikot,2058/2059,21,Wheat,,1,5280,6,7300
64,Kalikot,2059/2060,21,Wheat,,1,5280,6,7300
64,Kalikot,2060/2061,21,Wheat,,1,5280,6,7300
64,Kalikot,2061/2062,21,Wheat,,1,4800,6,6150
64,Kalikot,2062/2063,21,Wheat,,1,5055,6,6100
64,Kalikot,2063/2064,21,Wheat,,1,5350,6,7750
64,Kalikot,2064/2065,21,Wheat,,1,5350,6,3928
64,Kalikot,2065/2066,21,Wheat,,1,5350,6,5350
64,Kalikot,2066/2067,21,Wheat,,1,5398,6,9015
64,Kalikot,2067/2068,21,Wheat,,1,3465,6,5748
64,Kalikot,2068/2069,21,Wheat,,1,5450,6,9545
64,Kalikot,2069/2070,21,Wheat,,1,5430,6,9611
64,Kalikot,2070/2071,21,Wheat,,1,5630,6,6474
65,Mugu,2055/2056,27,Barley,,1,1000,6,750
65,Mugu,2056/2057,27,Barley,,1,1400,6,1820
65,Mugu,2057/2058,27,Barley,,1,1400,6,1820
65,Mugu,2058/2059,27,Barley,,1,1400,6,1400
65,Mugu,2059/2060,27,Barley,,1,1400,6,1400
65,Mugu,2060/2061,27,Barley,,1,1400,6,1400
65,Mugu,2061/2062,27,Barley,,1,1400,6,1400
65,Mugu,2062/2063,27,Barley,,1,1398,6,1328
65,Mugu,2063/2064,27,Barley,,1,1398,6,1328
65,Mugu,2064/2065,27,Barley,,1,1200,6,1260
65,Mugu,2065/2066,27,Barley,,1,1550,6,1860
65,Mugu,2066/2067,27,Barley,,1,1837,6,1837
65,Mugu,2067/2068,27,Barley,,1,610,6,959
65,Mugu,2068/2069,27,Barley,,1,1550,6,1860
65,Mugu,2069/2070,27,Barley,,1,1540,6,1540
65,Mugu,2070/2071,27,Barley,,1,1510,6,1710
65,Mugu,2055/2056,27,Buckwheat,,1,,6,
65,Mugu,2056/2057,27,Buckwheat,,1,,6,
65,Mugu,2057/2058,27,Buckwheat,,1,,6,
65,Mugu,2058/2059,27,Buckwheat,,1,,6,
65,Mugu,2059/2060,27,Buckwheat,,1,,6,
65,Mugu,2060/2061,27,Buckwheat,,1,,6,
65,Mugu,2061/2062,27,Buckwheat,,1,,6,
65,Mugu,2062/2063,27,Buckwheat,,1,,6,
65,Mugu,2063/2064,27,Buckwheat,,1,,6,
65,Mugu,2064/2065,27,Buckwheat,,1,,6,
65,Mugu,2065/2066,27,Buckwheat,,1,,6,
65,Mugu,2066/2067,27,Buckwheat,,1,500,6,750
65,Mugu,2067/2068,27,Buckwheat,,1,495,6,495
65,Mugu,2068/2069,27,Buckwheat,,1,500,6,500
65,Mugu,2069/2070,27,Buckwheat,,1,506,6,506
65,Mugu,2070/2071,27,Buckwheat,,1,485,6,500
65,Mugu,2055/2056,27,Maize,,1,550,6,850
65,Mugu,2056/2057,27,Maize,,1,550,6,650
65,Mugu,2057/2058,27,Maize,,1,550,6,850
65,Mugu,2058/2059,27,Maize,,1,550,6,850
65,Mugu,2059/2060,27,Maize,,1,550,6,850
65,Mugu,2060/2061,27,Maize,,1,565,6,1017
65,Mugu,2061/2062,27,Maize,,1,565,6,1017
65,Mugu,2062/2063,27,Maize,,1,565,6,1000
65,Mugu,2063/2064,27,Maize,,1,565,6,1000
65,Mugu,2064/2065,27,Maize,,1,565,6,1000
65,Mugu,2065/2066,27,Maize,,1,570,6,1026
65,Mugu,2066/2067,27,Maize,,1,607,6,607
65,Mugu,2067/2068,27,Maize,,1,610,6,959
65,Mugu,2068/2069,27,Maize,,1,610,6,1170
65,Mugu,2069/2070,27,Maize,,1,617,6,1061
65,Mugu,2070/2071,27,Maize,,1,621,6,1092
65,Mugu,2055/2056,27,Millet,,1,1550,6,1500
65,Mugu,2056/2057,27,Millet,,1,1550,6,1760
65,Mugu,2057/2058,27,Millet,,1,1550,6,1525
65,Mugu,2058/2059,27,Millet,,1,1550,6,1525
65,Mugu,2059/2060,27,Millet,,1,1550,6,1525
65,Mugu,2060/2061,27,Millet,,1,1572,6,1534
65,Mugu,2061/2062,27,Millet,,1,1572,6,1550
65,Mugu,2062/2063,27,Millet,,1,1572,6,1550
65,Mugu,2063/2064,27,Millet,,1,1572,6,1550
65,Mugu,2064/2065,27,Millet,,1,1572,6,1550
65,Mugu,2065/2066,27,Millet,,1,1575,6,1575
65,Mugu,2066/2067,27,Millet,,1,1800,6,1650
65,Mugu,2067/2068,27,Millet,,1,4500,6,4500
65,Mugu,2068/2069,27,Millet,,1,4500,6,4500
65,Mugu,2069/2070,27,Millet,,1,4488,6,4937
65,Mugu,2070/2071,27,Millet,,1,4275,6,4916
65,Mugu,2055/2056,27,Paddy,,1,800,6,815
65,Mugu,2056/2057,27,Paddy,,1,800,6,850
65,Mugu,2057/2058,27,Paddy,,1,850,6,1553
65,Mugu,2058/2059,27,Paddy,,1,850,6,1553
65,Mugu,2059/2060,27,Paddy,,1,850,6,1553
65,Mugu,2060/2061,27,Paddy,,1,1850,6,5550
65,Mugu,2061/2062,27,Paddy,,1,1850,6,4078
65,Mugu,2062/2063,27,Paddy,,1,1050,6,1785
65,Mugu,2063/2064,27,Paddy,,1,1050,6,1785
65,Mugu,2064/2065,27,Paddy,,1,1050,6,1785
65,Mugu,2065/2066,27,Paddy,,1,1167,6,2346
65,Mugu,2066/2067,27,Paddy,,1,1265,6,2531
65,Mugu,2067/2068,27,Paddy,,1,1294,6,2556
65,Mugu,2068/2069,27,Paddy,,1,1394,6,2700
65,Mugu,2069/2070,27,Paddy,,1,1500,6,3751
65,Mugu,2070/2071,27,Paddy,,1,1350,6,2551
65,Mugu,2055/2056,27,Wheat,,1,1250,6,1230
65,Mugu,2056/2057,27,Wheat,,1,1995,6,2628
65,Mugu,2057/2058,27,Wheat,,1,1995,6,2628
65,Mugu,2058/2059,27,Wheat,,1,2010,6,3618
65,Mugu,2059/2060,27,Wheat,,1,2010,6,3618
65,Mugu,2060/2061,27,Wheat,,1,2010,6,3510
65,Mugu,2061/2062,27,Wheat,,1,1910,6,2810
65,Mugu,2062/2063,27,Wheat,,1,2200,6,2607
65,Mugu,2063/2064,27,Wheat,,1,2015,6,2600
65,Mugu,2064/2065,27,Wheat,,1,2015,6,1690
65,Mugu,2065/2066,27,Wheat,,1,2015,6,2433
65,Mugu,2066/2067,27,Wheat,,1,4325,6,7785
65,Mugu,2067/2068,27,Wheat,,1,1294,6,2556
65,Mugu,2068/2069,27,Wheat,,1,4350,6,7917
65,Mugu,2069/2070,27,Wheat,,1,4335,6,8237
65,Mugu,2070/2071,27,Wheat,,1,3225,6,4200
66,Humla,2055/2056,97,Barley,,1,691,6,505
66,Humla,2056/2057,97,Barley,,1,1202,6,1680
66,Humla,2057/2058,97,Barley,,1,1202,6,1680
66,Humla,2058/2059,97,Barley,,1,1200,6,1440
66,Humla,2059/2060,97,Barley,,1,1200,6,1440
66,Humla,2060/2061,97,Barley,,1,1200,6,1440
66,Humla,2061/2062,97,Barley,,1,1200,6,1440
66,Humla,2062/2063,97,Barley,,1,1190,6,1273
66,Humla,2063/2064,97,Barley,,1,890,6,951
66,Humla,2064/2065,97,Barley,,1,680,6,280
66,Humla,2065/2066,97,Barley,,1,687,6,721
66,Humla,2066/2067,97,Barley,,1,687,6,701
66,Humla,2067/2068,97,Barley,,1,112,6,171
66,Humla,2068/2069,97,Barley,,1,687,6,847
66,Humla,2069/2070,97,Barley,,1,686,6,807
66,Humla,2070/2071,97,Barley,,1,685,6,815
66,Humla,2055/2056,97,Buckwheat,,1,,6,
66,Humla,2056/2057,97,Buckwheat,,1,,6,
66,Humla,2057/2058,97,Buckwheat,,1,,6,
66,Humla,2058/2059,97,Buckwheat,,1,,6,
66,Humla,2059/2060,97,Buckwheat,,1,,6,
66,Humla,2060/2061,97,Buckwheat,,1,,6,
66,Humla,2061/2062,97,Buckwheat,,1,,6,
66,Humla,2062/2063,97,Buckwheat,,1,,6,
66,Humla,2063/2064,97,Buckwheat,,1,,6,
66,Humla,2064/2065,97,Buckwheat,,1,,6,
66,Humla,2065/2066,97,Buckwheat,,1,,6,
66,Humla,2066/2067,97,Buckwheat,,1,,6,
66,Humla,2067/2068,97,Buckwheat,,1,670,6,603
66,Humla,2068/2069,97,Buckwheat,,1,670,6,603
66,Humla,2069/2070,97,Buckwheat,,1,670,6,603
66,Humla,2070/2071,97,Buckwheat,,1,670,6,512
66,Humla,2055/2056,97,Maize,,1,69,6,119
66,Humla,2056/2057,97,Maize,,1,70,6,109
66,Humla,2057/2058,97,Maize,,1,70,6,120
66,Humla,2058/2059,97,Maize,,1,80,6,145
66,Humla,2059/2060,97,Maize,,1,80,6,145
66,Humla,2060/2061,97,Maize,,1,82,6,155
66,Humla,2061/2062,97,Maize,,1,82,6,155
66,Humla,2062/2063,97,Maize,,1,82,6,140
66,Humla,2063/2064,97,Maize,,1,82,6,140
66,Humla,2064/2065,97,Maize,,1,82,6,140
66,Humla,2065/2066,97,Maize,,1,95,6,162
66,Humla,2066/2067,97,Maize,,1,105,6,160
66,Humla,2067/2068,97,Maize,,1,112,6,171
66,Humla,2068/2069,97,Maize,,1,112,6,171
66,Humla,2069/2070,97,Maize,,1,113,6,178
66,Humla,2070/2071,97,Maize,,1,118,6,182
66,Humla,2055/2056,97,Millet,,1,1350,6,850
66,Humla,2056/2057,97,Millet,,1,1347,6,1062
66,Humla,2057/2058,97,Millet,,1,1350,6,850
66,Humla,2058/2059,97,Millet,,1,1351,6,932
66,Humla,2059/2060,97,Millet,,1,1351,6,932
66,Humla,2060/2061,97,Millet,,1,1360,6,1090
66,Humla,2061/2062,97,Millet,,1,1360,6,1090
66,Humla,2062/2063,97,Millet,,1,1360,6,1090
66,Humla,2063/2064,97,Millet,,1,1360,6,1090
66,Humla,2064/2065,97,Millet,,1,1360,6,1300
66,Humla,2065/2066,97,Millet,,1,1308,6,1308
66,Humla,2066/2067,97,Millet,,1,1302,6,1315
66,Humla,2067/2068,97,Millet,,1,1280,6,1216
66,Humla,2068/2069,97,Millet,,1,1216,6,1280
66,Humla,2069/2070,97,Millet,,1,1278,6,1163
66,Humla,2070/2071,97,Millet,,1,1270,6,1312
66,Humla,2055/2056,97,Paddy,,1,546,6,860
66,Humla,2056/2057,97,Paddy,,1,543,6,602
66,Humla,2057/2058,97,Paddy,,1,540,6,860
66,Humla,2058/2059,97,Paddy,,1,547,6,825
66,Humla,2059/2060,97,Paddy,,1,547,6,825
66,Humla,2060/2061,97,Paddy,,1,550,6,840
66,Humla,2061/2062,97,Paddy,,1,550,6,420
66,Humla,2062/2063,97,Paddy,,1,550,6,910
66,Humla,2063/2064,97,Paddy,,1,550,6,910
66,Humla,2064/2065,97,Paddy,,1,550,6,910
66,Humla,2065/2066,97,Paddy,,1,561,6,842
66,Humla,2066/2067,97,Paddy,,1,565,6,781
66,Humla,2067/2068,97,Paddy,,1,572,6,875
66,Humla,2068/2069,97,Paddy,,1,575,6,915
66,Humla,2069/2070,97,Paddy,,1,572,6,966
66,Humla,2070/2071,97,Paddy,,1,574,6,880
66,Humla,2055/2056,97,Wheat,,1,965,6,718
66,Humla,2056/2057,97,Wheat,,1,1018,6,863
66,Humla,2057/2058,97,Wheat,,1,1018,6,863
66,Humla,2058/2059,97,Wheat,,1,969,6,998
66,Humla,2059/2060,97,Wheat,,1,969,6,998
66,Humla,2060/2061,97,Wheat,,1,969,6,998
66,Humla,2061/2062,97,Wheat,,1,1000,6,990
66,Humla,2062/2063,97,Wheat,,1,995,6,975
66,Humla,2063/2064,97,Wheat,,1,990,6,970
66,Humla,2064/2065,97,Wheat,,1,990,6,431
66,Humla,2065/2066,97,Wheat,,1,1011,6,890
66,Humla,2066/2067,97,Wheat,,1,1091,6,820
66,Humla,2067/2068,97,Wheat,,1,572,6,875
66,Humla,2068/2069,97,Wheat,,1,1015,6,1173
66,Humla,2069/2070,97,Wheat,,1,1018,6,953
66,Humla,2070/2071,97,Wheat,,1,1021,6,1021
67,Bajura,2055/2056,31,Barley,,1,1048,6,1384
67,Bajura,2056/2057,31,Barley,,1,1048,6,1384
67,Bajura,2057/2058,31,Barley,,1,1048,6,1384
67,Bajura,2058/2059,31,Barley,,1,1072,6,1425
67,Bajura,2059/2060,31,Barley,,1,1072,6,1425
67,Bajura,2060/2061,31,Barley,,1,1100,6,550
67,Bajura,2061/2062,31,Barley,,1,1072,6,1187
67,Bajura,2062/2063,31,Barley,,1,1072,6,1187
67,Bajura,2063/2064,31,Barley,,1,1072,6,1187
67,Bajura,2064/2065,31,Barley,,1,1072,6,557
67,Bajura,2065/2066,31,Barley,,1,1072,6,858
67,Bajura,2066/2067,31,Barley,,1,1072,6,1769
67,Bajura,2067/2068,31,Barley,,1,1000,6,1700
67,Bajura,2068/2069,31,Barley,,1,1072,6,1500
67,Bajura,2069/2070,31,Barley,,1,1072,6,1059
67,Bajura,2070/2071,31,Barley,,1,1010,6,1100
67,Bajura,2055/2056,31,Buckwheat,,1,,6,
67,Bajura,2056/2057,31,Buckwheat,,1,,6,
67,Bajura,2057/2058,31,Buckwheat,,1,,6,
67,Bajura,2058/2059,31,Buckwheat,,1,,6,
67,Bajura,2059/2060,31,Buckwheat,,1,,6,
67,Bajura,2060/2061,31,Buckwheat,,1,,6,
67,Bajura,2061/2062,31,Buckwheat,,1,,6,
67,Bajura,2062/2063,31,Buckwheat,,1,,6,
67,Bajura,2063/2064,31,Buckwheat,,1,,6,
67,Bajura,2064/2065,31,Buckwheat,,1,,6,
67,Bajura,2065/2066,31,Buckwheat,,1,,6,
67,Bajura,2066/2067,31,Buckwheat,,1,7,6,11
67,Bajura,2067/2068,31,Buckwheat,,1,7,6,11
67,Bajura,2068/2069,31,Buckwheat,,1,7,6,11
67,Bajura,2069/2070,31,Buckwheat,,1,7,6,13
67,Bajura,2070/2071,31,Buckwheat,,1,7,6,12
67,Bajura,2055/2056,31,Maize,,1,1013,6,1821
67,Bajura,2056/2057,31,Maize,,1,800,6,1280
67,Bajura,2057/2058,31,Maize,,1,1010,6,1820
67,Bajura,2058/2059,31,Maize,,1,1010,6,1820
67,Bajura,2059/2060,31,Maize,,1,1010,6,1820
67,Bajura,2060/2061,31,Maize,,1,1010,6,1820
67,Bajura,2061/2062,31,Maize,,1,1010,6,1820
67,Bajura,2062/2063,31,Maize,,1,990,6,1584
67,Bajura,2063/2064,31,Maize,,1,990,6,1659
67,Bajura,2064/2065,31,Maize,,1,990,6,1659
67,Bajura,2065/2066,31,Maize,,1,895,6,995
67,Bajura,2066/2067,31,Maize,,1,790,6,1749
67,Bajura,2067/2068,31,Maize,,1,790,6,1817
67,Bajura,2068/2069,31,Maize,,1,790,6,1817
67,Bajura,2069/2070,31,Maize,,1,790,6,1848
67,Bajura,2070/2071,31,Maize,,1,790,6,1848
67,Bajura,2055/2056,31,Millet,,1,2100,6,2150
